placeInfo/id;placeInfo/name;id;helpfulVotes;lang;locationId;ownerResponse/connectionToSubject;ownerResponse/id;ownerResponse/lang;ownerResponse/publishedDate;ownerResponse/responder;ownerResponse/text;Photocount;publishedDate;publishedPlatform;rating;text;title;travelDate;tripType;user/contributions/helpfulVotes;user/contributions/totalContributions;user/link;user/name;user/userId;user/userLocation/id;user/userLocation/name;user/userLocation/shortName
2513622;Kastoria Lake;180081259;0;en;2513622;;;;;;;0;7/10/2013;MOBILE;5;This magnificent lake, on the north west part of Greece, just a few kilometers from the the borders to Albania and Boulgaria, has a lot of beauty and mystery about it.. it's tranquil waters, are like a lullaby,  putting babies to sleep, the numerous ducks, swans and other birds around it's edges, are like the rustling of the tree leaves on the soft wind, giving you a gentle soothing feeling. When the winds blow strong over it's waters and ruffles their surface and create waves, it's like a gentle giant has come awake at it's depths and is trying to slowly rise above the water's surface for a breath. Throughout the year,  in each of the 4 seasons,  the colours that your eyes can catch, is like looking through a kaleidoscope.  The smells that are given off from the suroundings vary depending on the season, but all are unique and refreshing to the senses. It's a wondrous place to wake up in the morning and open your eyes upon his magnificent body of water.;"The serene waters of the lake ""of the silent lovers""";;;45;62;tripadvisor.com/Profile/sdmazis;Sdmazis;2D607F0F3A59735B16391E15B9D6B945;189458;Corfu, Greece;Corfu
2513622;Kastoria Lake;180034615;0;el;2513622;;;;;;;0;7/10/2013;OTHER;5;Καταπληκτική εμπειρία  γύρω από την λίμνη, να περπατήσεις ή να απολαύσεις καφέ ή φαγητό στα μαγαζιά πάνω στην λίμνη.;Καταπληκτική;2013-10;SOLO;31;61;tripadvisor.com/Profile/Nmolval;Nmolval;9420D40D114204E52EB421B801C780A9;189479;Lesbos, Greece;Lesbos
2513622;Kastoria Lake;177535604;0;el;2513622;;;;;;;0;17/9/2013;OTHER;5;Περίπατος στις όχθες της λίμνης της Καστοριάς , ακόμη και αργά το βράδι ,με ασφάλεια, καθώς συναντάς συνεχώς κόσμο που κάνει τη βόλτα του ή αθλείται ή απλά κάθεται στα παγκάκια και συζητά. Ονειρεμένη θέα που ξεκουράζει το βλέμμα.Η λίμνη της Καστοριάς είναι απλά υπέροχη.;Υπέροχη;2013-09;BUSINESS;119;114;tripadvisor.com/Profile/minaf309;Mina F;1E3A144347E2E4CB0302066A843A7664;;;
2513622;Kastoria Lake;177401935;0;en;2513622;;;;;;;0;16/9/2013;OTHER;4;Beautiful city, all green and blue, interesting aria to visit. Very warm pupils. the streets are very narrow and a lot of corners and vue point.;Good for vacation;2013-09;COUPLES;3;12;tripadvisor.com/Profile/eitan123456;eitan123456;BAA9A632306088EFD0DB1A99BD1AFF49;315844;Kastoria, Greece;Kastoria
2513622;Kastoria Lake;176757845;0;el;2513622;;;;;;;0;11/9/2013;OTHER;5;Ο καθρέπτης της πόλης. Αξίζει να την περπατήσετε (τον μικρό γύρω της λίμνης) και να βγάλετε πολλές φωτογραφίες;Λίμνη μαγεία;2013-08;FAMILY;28;57;tripadvisor.com/Profile/829johna;John A;3DF59FE6E713647978D2E5245F8EDBF7;262046;Kallithea, Greece;Kallithea
2513622;Kastoria Lake;176296288;2;it;2513622;;;;;;;0;8/9/2013;OTHER;4;Siamo arrivati per caso a Kastoria, tappa per andare a visitare le Meteore, abbiamo pernottato in Hotel sul lago e cenato in un ristorantino delizioso, mangiato pesce, pane appena sfornato con salse, birre e dolci per la modica cifra di 8'50 euri a persona.;"""Kastoria da vedere""";2013-08;COUPLES;51;61;tripadvisor.com/Profile/523marisac;Marisa C;7B11DEAEA613591811341A0C5E43012D;616182;Pinerolo, Italy;Pinerolo
2513622;Kastoria Lake;175691361;0;el;2513622;;;;;;;0;4/9/2013;OTHER;5;"Απο τις πιο παλιές πόλεις της Δυτικής Μακεδονίας, η Καστοριά κάνει τον μελετητή της μακραίωνης ζωής της να μπερδεύεται ανάμεσα στο θρύλο, την παράδοση και την αλήθεια της.
Πρώτη αλήθεια και πραγματικότητα στάθηκε η λίμνη της, μέσα από την οποία αναδύεται η πανέμορφη πόλη.";Ο απόλυτος προορισμός;2013-08;FAMILY;0;6;tripadvisor.com/Profile/soklia;soklia;1D00147AB3297DFA259ED395C8937244;315844;Kastoria, Greece;Kastoria
2513622;Kastoria Lake;175545542;0;en;2513622;;;;;;;0;3/9/2013;OTHER;5;It is a magnificent attraction with so beautiful locations to see. I think that winter is the best period to visit it because myst makes lake so misterious.... Highly recommended attraction.;Natural beauty;2012-11;FRIENDS;27;75;tripadvisor.com/Profile/YannisKyr;YannisKyr;2E799E521C6381C73B2CD8B5FA2443E1;;;
2513622;Kastoria Lake;175010787;0;nl;2513622;;;;;;;0;31/8/2013;MOBILE;4;Het is een zeer mooie omgeving om te wandelen en te fietsen. Het meer biedt zelf niet zo veel. Maar als achtergroond bij een vakantie perfect.;Relaxed en mooie omgeving;2013-08;NONE;28;57;tripadvisor.com/Profile/mennor2015;Menno R;045C30CA7E32ECB01622267D8AAB4F7B;188572;Groningen, The Netherlands;Groningen
2513622;Kastoria Lake;174071246;3;it;2513622;;;;;;;4;26/8/2013;OTHER;5;La cittadina, abbandonata da decenni a se stessa, è sonnacchiosa ed indifferente ai turisti. Quindi un'immagine inedita della Grecia, senza frotte di gruppi, confusione, ansie da parcheggio e furto, prezzi esorbitanti. Il lago è di una calma sovrana, con i pellicani e i cigni, anche se i famigerati castori che darebbero il nome alla città sono estinti da secoli e trasformati nelle improvvide pellicce che da sempre fanno la fortuna della cittadina, insieme alle pelli di migliaia di poveri, sfortunati animali che starebbero meglio liberi nel loro ambiente che al collo di vertiginose turiste est-europee di avvenenza conturbante. In particolare il monastero al centro della strada che circonda il promontorio è di una bellezza lirica: affreschi straordinari ed insospettabili, e non che nelle decine di chiese bizantine della città il genere non sia già al massimo livello. Con la macchina o in orario non assolato si sale in cima alla penisola (Aghios Athanasios) per godere di un panorama incredibile. la più bella sorpresa della Grecia.;Bellezza incomparabile;2013-08;FRIENDS;413;2404;tripadvisor.com/Profile/AndreaDG_22;AndreaDG_22;DB53A60600875D6265CDC78A6FBC07A2;187791;Rome, Italy;Rome
2513622;Kastoria Lake;172198640;0;en;2513622;;;;;;;0;14/8/2013;OTHER;3;"You can not swim in the lake but it has a beautiful view recommend to visit where there is much to see
And feel the living in a quiet and nice place";lake;2013-07;FAMILY;1;5;tripadvisor.com/Profile/KASTRO2013;KASTRO2013;750A1D28409D0867D71AEA0C3A2DAEDF;;;
2513622;Kastoria Lake;171253390;0;en;2513622;;;;;;;0;7/8/2013;MOBILE;4;Marvellous scenery of Lake and surrounding countryside. Worth going round the lake by bicycle. Great many byzantine churches in the town. Extensive selection of Greek cuisine restaurants. Don't miss out on the neolithic settlement a short drive from the city of kastoria.;Just beautiful!;2012-10;NONE;0;2;tripadvisor.com/Profile/theodoret430;Theodore T;842321CB07DDA1AE4D65DCDF63ADFB1A;;;
2513622;Kastoria Lake;169588780;0;en;2513622;;;;;;;3;29/7/2013;OTHER;5;"unique experience to be here and to enjoy the forces of nature and the magnificent lake.Kastoriá, a city which boasts a long fur trade tradition!

This winter set out on a journey to Kastoriá, Macedonia’s hidden treasure! The city that flourished during the 19th century due to fur trade is built on the shores of the beautiful lake Orestiáda, surrounded by imposing mountains.

Wander around the old neighbourhoods of Doltsó and Apozári, and admire the 19th century grand mansions (three-storey buildings with large windows and enclosed balconies), owned by the rich fur traders of Kastoriá! 

Take a leisurely walk around the lake, watch the birds that inhabit this fantastic wetland, or board on the ferry to enjoy a romantic lake cruise! Climb to the top of the hill, and take in breathtaking views of the city. 

Visit “Dragon’s Cave”, the only cave in Greece with fresh-water lakes. Winter sport fans should visit the Vitsi ski centre, and ski down beech-covered slopes. 

Kastoriá is also famous for its rich cultural events. Every summer an exciting river party is organised on the banks of Aliákmonas river, while during the New Year’s Eve celebrations, the locals recreate a three-day Dionyssian custom (6th-8th January), called “ragoutsária”. 

If you want to be part of this feast, disguise yourself and wear scary masks in order to ward off evil spirits!

Churches in Kastoria
In Kastoria city you can visit the following churches:

• Church of Panagia Koubelidi";one of the most beautiful lakes of greece;2013-07;FRIENDS;3624;6350;tripadvisor.com/Profile/paraliabeach_Greece;Michael Adamidis;8FFDFBDAE7C613F5D224DB302CEE903A;315844;Kastoria, Greece;Kastoria
2513622;Kastoria Lake;167951933;0;en;2513622;;;;;;;0;17/7/2013;OTHER;4;"The vastness of the area, the  Forrest  and the history of the area.
The size of the lake and the wildlife present.";My northern Greece experience;2013-05;COUPLES;3;6;tripadvisor.com/Profile/katherineb270;Katherine B;FB07EC3F3BB4D6E2F3BAE3F62A64FFBE;255103;Perth, Australia;Perth
2513622;Kastoria Lake;166595190;1;ru;2513622;;;;;;;11;7/7/2013;OTHER;5;Если вы собираетесь посетить Касторию, то вам обязательно нужно побродить по набережной величественного озера Орестиада и полюбоваться фантастическими видами, открывающимися вашему взору. А если вы еще и заядлый рыбак, то это просто рай для вас. Ведь в озере обитает очень много рыбы. И вы можете арендовать лодку и весь необходимый инвентарь для рыбалки. На озере очень много птиц, для них даже изготовлены специальные плавающие домики. На берегу стоят автоматы, в которых вы можете приобрести корм для птиц и тут же покормить их. Очень здорово придумано! А как же радуются дети, когда кормят из рук, подплывающих к ним лебедей.;Фантастические виды!;2012-12;COUPLES;73;462;tripadvisor.com/Profile/vika558;vika558;6C5C64FEB8DF7F5EA27C1CDB2B87063D;298484;Moscow, Russia;Moscow
2513622;Kastoria Lake;165019201;0;en;2513622;;;;;;;0;24/6/2013;OTHER;5;"This town is substantial and has a history in industry as well as possibly the fiercest fighting in WW2.

Great night-life, natural environs and the most tasty food I have had in Europe. Salads and vegetables to die for!";beautiful countryside wonderful lake;2013-05;SOLO;13;23;tripadvisor.com/Profile/rootale;rootale;49276A366469627DFD1E6FF2416E300C;;;
2513622;Kastoria Lake;164815958;0;ru;2513622;;;;;;;0;22/6/2013;OTHER;4;Озеро мне  понравилось. Оно,  как бы  завораживает. Но над  благоустройством  его  нужно  работать  и  работать.;Вдохновляющее озеро;2013-05;BUSINESS;90;192;tripadvisor.com/Profile/palerm0jewelry_;palermojewelry М;578477A6AB35AC98F733C63B34C7E399;295368;Odesa, Ukraine;Odesa
2513622;Kastoria Lake;163559448;0;en;2513622;;;;;;;0;10/6/2013;OTHER;5;Beautiful scenery of mountains and lake. Would have loved more time. Great photo's and lovely old church by the Lake and a great Restaurant.;Scenery delight;2013-05;FRIENDS;46;151;tripadvisor.com/Profile/596StevenC;Steven C;18EFEED1A5C703A6924367FEF4A160C4;3507674;Currambine, Australia;Currambine
2513622;Kastoria Lake;163391054;0;el;2513622;;;;;;;0;8/6/2013;OTHER;5;Τέλεια. Μια πραγματική όαση για εμάς τους...πρωτευουσιάνους. Χήνες,πάπιες,κορμοράνοι,σας περιμένουν για να παίξετε μαζί τους και φυσικά για να τους ταίσετε.;Μοναδική ομορφιά.;2013-05;FAMILY;26;25;tripadvisor.com/Profile/THEOVASSILIOU;THEOVASSILIOU;303CC8381F1A0EA4EFC4FF57632271AE;189403;Piraeus, Greece;Piraeus
2513622;Kastoria Lake;162383633;0;el;2513622;;;;;;;1;29/5/2013;OTHER;5;Η Καστοριά είναι μια μικρή πόλη προικισμένη από τη φύση με άφθονα νερά. Η λίμνη Ορεστιάδα της Καστοριάς είναι το στολίδι της πόλης !! Μπροστά στη λίμνη υπάρχουν αρκετά σύγχρονα caffe` , εστιατόρια, ξενοδοχεία, καθώς επίσης και μαγαζάκια με τοπικά παραδοσιακά είδη δώρων. Η Καστοριά είναι ένα ήσυχο και πανέμορφο μέρος για να περάσετε τις οικογενειακές και όχι μόνο διακοπές σας!!!;Η απόλυτη φυσική ομορφιά!!!!!;;;20;89;tripadvisor.com/Profile/mia2009Leivadeia;mia2009Leivadeia;ACDFA383B0C941A2F22FFB5E7DF2AA24;;;
